Year,No strain,RUcode,Sector WE,locatio,lat(),log(),datec,monthc,dateI,monthel,Host details,Host general,Host full name,N,F1 (titres ????),F-type,??? (%),arg-,mal-,ara-,ramnose,glycerine,sensibility to pesticine 1,streptomycin (mm),sterpoSS (mg/ml),gentamycin (mm),gentaSS (mg/ml),chloramphenicol (mm),chloraSS (mg/ml),penicillin (mm),peniSS (mg/ml),polymyxin,ampicillin,kanamycin,cefazolin,ciprofloxacin,reaction of denitrification ,,growth on agar base medium  ????,glucose,maltose,mannitol,saccharose,arabinose,galactose,urea
2011,1962,13?-3,8313,p5000,45 52 489 ,77 03 971,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,430,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,449,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1640,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1645,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1647,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1650,13?-4,8314,p5000,45 52 368 ,77 11 649,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,709,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,20,100 ???,F1+,95,,,,-,+,-,15,2,16,0.5,29,1,-,1,14,17,-,20,,-,-,+,+,+,+,-,+,+,-
2002,715,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,20,100 ???,F1+,88,,,,-,+,-,20,4,16,0.25,30,1,-,1,16,22,-,26,,-,-,+,+,+,+,-,+,+,-
2002,716,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,7,200 ???,F1+,96,,,,-,+,-,16,4,18,0.25,26,1,-,1,15,18,,19,,-,-,+,+,+,+,-,+,+,-
2002,717,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,20,200 ???,F1+,97,,,,-,+,-,15,4,14,0.25,28,1,-,1,16,21,,24,,-,-,+,+,+,+,-,+,+,-
2002,718,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,20,200 ???,F1+,89,,,,-,+,-,16,4,15,0.25,26,1,-,1,14,21,,24,,-,-,+,+,+,+,-,+,+,-
2002,723,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,FL-RO,Fleas on R.opimus,9,200 ???,F1+,95,,,,-,+,-,16,2,16,0.5,28,1,-,1,14,21,,26,,-,-,+,+,+,+,-,+,+,-
2002,725,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,2,200 ???,F1+,95,,,,-,+,-,17,4,14,0.25,27,1,,1,15,21,,20,,-,-,+,+,+,+,-,+,+,-
2002,726,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,6,200 ???,F1+,89,,,,-,+,-,18,4,15,0.25,26,1,,1,14,20,,24,,-,-,+,+,+,+,-,+,+,-
2002,727,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,9,200 ???,F1+,97,,,,-,+,-,16,4,16,0.25,30,1,,1,14,23,,25,,-,-,+,+,+,+,-,+,+,-
2002,728,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,X. gerbilli,MIF,Migrating fleas,20,100 ???,F1+,99,,,,-,+,-,16,2,17,0.25,27,1,,1,16,20,,21,,-,-,+,+,+,+,-,+,+,-
2002,729,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,18,200 ???,F1+,99,,,,-,+,-,14,4,18,0.25,22,1,,1,15,20,,18,,-,-,+,+,+,+,-,+,+,-
2002,730,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,16,5,unidentified,FL-RO,Fleas on R.opimus,2,200 ???,F1+,93,,,,-,+,-,15,1,15,0.5,27,1,,1,10,20,,21,,-,-,+,+,+,+,-,+,+,-
2002,774,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,16,50 ???,F1+,96,,,,-,+,-,16,4,16,0.5,25,1,,1,15,23,,20,,-,-,+,+,+,+,-,+,+,-
2002,775,13?-1,8331,p5000,45 47 363 ,77 03 921,12,5,15,5,unidentified,MIF,Migrating fleas,20,100 ???,F1+,95,,,,-,+,-,15,4,15,0.25,28,1,,1,14,19,,28,,-,-,+,+,+,+,-,+,+,-
2002,666,13?-2,8332,p5000,45 47 459 ,77 11 660,12,5,15,5,unidentified,MIF,Migrating fleas,19,100 ???,F1+,78,,,,-,+,-,15,2,15,0.25,24,1,-,1,14,19,-,17,,-,-,+,+,+,+,-,+,+,-
2002,667,13?-2,8332,p5000,45 47 459 ,77 11 660,12,5,15,5,unidentified,MIF,Migrating fleas,18,100 ???,F1+,99,,,,-,+,-,11,4,11,0.25,28,1,-,1,15,21,-,21,,-,-,+,+,+,+,-,+,+,-
2002,668,13?-2,8332,p5000,45 47 459 ,77 11 660,12,5,15,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,100 ???,F1+,92,,,,-,+,-,16,4,15,0.25,26,1,-,,15,20,-,26,,-,-,+,+,+,+,-,+,+,-
2009,311,13?-3,8331,p5000,45 47 363 ,77 03 921,22,5,26,5,RO,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,312,13?-3,8331,p5000,45 47 363 ,77 03 921,22,5,26,5,RO,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,796,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,FL-RO,Fleas on R.opimus,2,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,797,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,FL-RO,Fleas on R.opimus,3,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,798,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,FL-RO,Fleas on R.opimus,2,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,799,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,800,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,2,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,801,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,19,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,802,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,803,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,7,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,805,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,807,13?-4,8334,p5000,45 42 492, 77 11 673,5,6,8,6,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1074,13?-1,9511,p5000,45 37 585 ,77 04 019,14,5,17,5,unidentified,MIF,Migrating fleas,16,200 ???,F1+,98.7,,,,-,+,-,14,4,16,0.25,27,1,,1,15,20,,20,,-,-,+,+,+,+,-,+,+,-
2007,1665,13?-1,11911,p3300,44 55 914 ,77 02 482,16,10,19,10,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,1674,13?-1,11911,p3300,44 55 914 ,77 02 482,16,10,19,10,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,1675,13?-1,11911,p3300,44 55 914 ,77 02 482,16,10,19,10,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,3457,13?-1,11911,p3300,44 55 914 ,77 02 482,18,6,21,6,X. gerbilli,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1445,14-?-3,8343,p5000,45 42 410 ,77 19 030,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1451,14-?-3,8343,p5000,45 42 410 ,77 19 030,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1452,14-?-3,8343,p5000,45 42 410 ,77 19 030,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2498,14?-1,9521,p5000,45 37 426 ,77 19 211,na,na,na,na,X. skjarbini,MIF,Migrating fleas,11,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2506,14?-1,9521,p5000,45 37 426 ,77 19 211,na,na,na,na,X. skjarbini,MIF,Migrating fleas,8,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2507,14?-1,9521,p5000,45 37 426 ,77 19 211,na,na,na,na,X.hirtipes,MIF,Migrating fleas,3,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2510,14?-1,9521,p5000,45 37 426 ,77 19 211,na,na,na,na,C. lamellifer,MIF,Migrating fleas,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,1477,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,97.8,arg-,,,,,-,14,32,20,8,25,32,,8,,,,,,,,,,,,,,,
2003,1478,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,99.1,arg-,,,,,-,20,32,20,8,20,32,,8,,,,,,,,,,,,,,,
2003,1479,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,10,100 ???,F1±,99.3,arg-,,,,,-,19,32,21,8,25,32,,8,,,,,,,,,,,,,,,
2003,1480,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,99,arg-,,,,,-,18,32,20,8,27,32,,8,,,,,,,,,,,,,,,
2003,1481,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,99.6,arg-,,,,,-,17,32,18,8,27,32,,8,,,,,,,,,,,,,,,
2003,1482,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,98.8,arg-,,,,,-,21,32,22,8,23,32,,8,,,,,,,,,,,,,,,
2003,1485,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,13,100 ???,F1±,99.6,arg-,,,,,-,18,32,18,8,26,32,,8,,,,,,,,,,,,,,,
2003,1486,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,100,arg-,,,,,-,20,32,20,8,22,64,,8,,,,,,,,,,,,,,,
2003,1487,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,96.9,arg-,,,,,-,17,32,17,8,30,64,,8,,,,,,,,,,,,,,,
2003,1488,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,11,100 ???,F1±,100,arg-,,,,,-,20,32,20,8,28,32,,8,,,,,,,,,,,,,,,
2003,1489,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,13,200 ???,F1±,100,arg-,,,,,-,17,32,17,8,24,32,,8,,,,,,,,,,,,,,,
2003,1490,14?-2,9522,p5000,45 37 417 ,77 26 421,28,5,31,5,unidentified,MIF,Migrating fleas,20,100 ???,F1±,100,arg-,,,,,-,21,32,22,8,27,32,,8,,,,,,,,,,,,,,,
2009,1276,14?-2,9522,p5000,45 37 417 ,77 26 421,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1282,14?-2,9522,p5000,45 37 417 ,77 26 421,9,6,12,6,unidentified,MIF,Migrating fleas,10,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,744,14?-2,9522,p5000,45 37 417 ,77 26 421,na,na,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2794,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,MIF,Migrating fleas,10,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2796,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,MIF,Migrating fleas,13,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2798,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,MIF,Migrating fleas,15,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2802,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,8,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2803,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,7,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2804,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,8,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2805,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,2,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2806,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,20,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2808,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,Haemaphysalis,TI-RO,Ticks on R.opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2810,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,4,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2811,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,4,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2812,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,1,62500,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2816,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,6,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2817,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,3,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2849,14?-2,9522,p5000,45 37 417 ,77 26 421,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,20,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,304,14?-2,9522,p5000,45 37 417 ,77 26 421,na,na,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1283,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,2,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1284,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,15,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1285,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,TI-RO,Ticks on R.opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1286,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,9,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1288,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,15,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1289,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,12,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1290,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,7,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1292,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,3,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1293,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,18,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1296,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,FL-RO,Fleas on R.opimus,9,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1297,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,MIF,Migrating fleas,18,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,1299,14?-3,9523,p5000,45 32 768 ,77 19 258,9,6,12,6,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2852,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,E. oschanini,FL-RO,Fleas on R.opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2857,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2858,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,1,62500,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2865,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X.hirtipes,FL-RO,Fleas on R.opimus,2,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2867,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X. skjarbini,MIF,Migrating fleas,20,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2869,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X. skjarbini,MIF,Migrating fleas,10,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2870,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X.hirtipes,MIF,Migrating fleas,2,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2871,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X. skjarbini,MIF,Migrating fleas,20,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2872,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X.hirtipes,MIF,Migrating fleas,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2873,14?-3,9523,p5000,45 32 768 ,77 19 258,31,5,3,6,X. skjarbini,FL-RO,Fleas on R.opimus,15,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,66,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,RO,RO,Rhombomys opimus,1,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,685,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,15,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,687,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,15,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,693,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,4,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,734,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,3,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,741,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,14,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1200,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,19,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1206,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1218,15?-1,8341,p5000,45 47 377 ,77 19 151,na,na,na,na,unidentified,MIF,Migrating fleas,20,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,387,22?-1,10434,p2800,45 4 054 ,75 35 289,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,na,5000,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,390,22?-1,10434,p2800,45 4 054 ,75 35 289,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,na,2500,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3380,2?-4,10124,p5000,45 12 459 ,74 26 369,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,1250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3381,2?-4,10124,p5000,45 12 460,74 26 370,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,31250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3382,2?-4,10124,p5000,45 12 461,74 26 371,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,500,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3386,2?-4,10124,p5000,45 12 462,74 26 372,na,na,na,na,unidentified,MIF,Migrating fleas,na,6250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3389,2?-4,10124,p5000,45 12 463,74 26 373,na,na,na,na,unidentified,MIF,Migrating fleas,na,6250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3390,2?-4,10124,p5000,45 12 464,74 26 374,na,na,na,na,unidentified,MIF,Migrating fleas,na,15625,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,3391,2?-4,10124,p5000,45 12 465,74 26 375,na,na,na,na,X. skjarbini,FL-RO,Fleas on R.opimus,na,36250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2187,2?-2,10122,p5000,45 17 364 ,74 26 101,na,na,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2190,2?-2,10122,p5000,45 17 365,74 26 102,na,na,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3807,2?-2,10122,p5000,45 17 366,74 26 103,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2961,2?-2,10122,p5000,45 17 367,74 26 104,na,na,na,na,unidentified,FL-RO,Fleas on R.opimus,na,5000,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2969,2?-2,10122,p5000,45 17 368,74 26 105,na,na,na,na,X. skjarbini,FL-RO,Fleas on R.opimus,na,2500,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2970,2?-2,10122,p5000,45 17 369,74 26 106,na,na,na,na,X.hirtipes,FL-RO,Fleas on R.opimus,na,1250,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,261,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,unidentified,FL-RO,Fleas on R.opimus,12,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,263,3?-1,7811,p5000,45 57 120 ,74 33 678,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,265,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,unidentified,FL-RO,Fleas on R.opimus,20,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,266,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,unidentified,FL-RO,Fleas on R.opimus,7,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,267,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,unidentified,FL-RO,Fleas on R.opimus,14,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,269,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,E. oschanini,FL-RO,Fleas on R.opimus,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,270,3?-1,7811,p5000,45 57 120 ,74 33 678,29,9,2,9,unidentified,MIF,Migrating fleas,4,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
